"id","date","user","pc","filename","activity","to_removable_media","from_removable_media","content"
"{K5A4-L8UP68ER-4006OKRL}","01/04/2010 08:58:48","RTN3211","PC-8086","R:\28Mf553\8F92R19O.zip","File Delete","False","True","50-4B-03-04-14 Scott Matthewman of The Stage lamented that the Adipose were not threatening enough. Blair found flaws with the comedy and the music in the episode, but was impressed with Tate's acting and Piper's cameo. As the episode mostly takes place at night, many scenes were filmed in the early morning. Davies based the character of Miss Foster on Supernanny star Jo Frost and Argentine philanthropist and politician Eva Peron, and Lancashire compared her character to Mary Poppins."
"{Y0D0-K8PT16AF-6339KIWV}","01/04/2010 08:58:49","RTN3211","PC-8086","R:\54ZbX21\ELI6NOOU.doc","File Copy","True","False","D0-CF-11-E0-A1-B1-1A-E1 The absolute magnitude at this bend is directly a function of the age of globular cluster, so an age scale can be plotted on an axis parallel to the magnitude. The mass of the SMBH in such a galaxy is often close to the combined mass of the galaxy's globular clusters. Previously, these globular clusters had been classified as being in old age because they had very tight concentrations of stars in their centers, another test of age used by astronomers. Clusters within the Milky Way and the Andromeda Galaxy are typically oblate spheroids in shape, while those in the Large Magellanic Cloud are more elliptical."
"{F4P7-R5HJ36QM-9905WNKI}","01/04/2010 08:58:56","KCW2926","PC-8796","R:\UOAHDM2U.txt","File Write","True","False","44-43-43-39 RCA, which had the recording rights, arranged for singer Perry Como to record ""No Other Love"". The original cast recording was released on compact disc in 1993. Among the trio was jazz artist Barbara Carroll as Chris, rehearsal pianist."
"{S8U2-O4VF67KU-9688EITO}","01/04/2010 08:59:08","GGC3709","PC-7980","R:\OGG7MHI1.pdf","File Open","False","True","25-50-44-46-2D A further delay in construction was announced in 1951, when labour and materials were restricted because of a government rearmament drive. However, this idea did not form part of Harrison's designs."
"{H4H3-P5HM84GT-6601EQZQ}","01/04/2010 08:59:16","KCW2926","PC-8796","C:\KCW2926\3GJDI19U.doc","File Open","False","False","D0-CF-11-E0-A1-B1-1A-E1 He used the Monte Ne Herald, run by his son Tom, to promote these events. Health resort of all the world is beautiful Monte Ne"
"{M6D2-G2UZ01JE-6049SPCP}","01/04/2010 08:59:30","LJS1922","PC-2881","R:\77bd5m2\NSAASG4H.pdf","File Write","True","False","25-50-44-46-2D The workers were given until 5 p.m. to vacate the premises. The concrete was delivered in huge steel buckets {convert|7|ft} high and almost {convert|7|ft|m} in diameter-Crowe was awarded two patents for their design. As that dam was an arch-gravity type, as was proposed for the Black Canyon dam, dam opponents claimed that the Black Canyon dam's safety could not be guaranteed. He was noncommittal."
"{G4W8-A7MT97VE-4976QOCD}","01/04/2010 08:59:30","QBF2137","PC-1680","R:\XS9YS66D.doc","File Copy","False","True","D0-CF-11-E0-A1-B1-1A-E1 While the egg was too badly crushed to accurately determine its size, Grellet-Tinner and Makovicky estimated a diameter of about 7 cm (2.7 in) based on the width of the pelvic canal through which the egg had to have passed. Unlike other theropods in their study of specimens found associated with eggs or nests, it had finished growing at the time of its death."
"{G9F0-R2BQ41NC-0866HFEA}","01/04/2010 08:59:42","HCM3579","PC-9841","R:\67B1G55\86X7CCDC.doc","File Write","True","False","D0-CF-11-E0-A1-B1-1A-E1 His efforts in the Fourth Test at Headingley helped Australia to reach a world record victory target of 404 on the final day. Contrary to the accepted wisdom of the day, Morris had a penchant for lofting his drives, backing his ability to clear the infield. Morris' Test form peaked in the series, heading the Test averages with 696 runs at 87.00, and he was the only player to compile three Test centuries. Bradman interpreted Morris' unorthodox methods-he often defended with his bat not straight-as a sign of genius. He worked as a cricket reporter for London's Daily Express during the 1956 Ashes tour while his wife was reunited with her family for the last time."
"{H4N0-O2LE47MS-0314NJRI}","01/04/2010 08:59:42","VBC0289","PC-1836","C:\VBC0289\FU7PC1K7.doc","File Open","False","False","D0-CF-11-E0-A1-B1-1A-E1 Even if the observable universe were filled with monkeys the size of atoms typing from now until the heat death of the universe, their total probability to produce a single instance of Hamlet would still be a great many orders of magnitude less than one in 10183,800. The theorem concerns a thought experiment which cannot be fully carried out in practice, since it is predicted to require prohibitive amounts of time and resources. The enduring, widespread popularity of the theorem was noted in the introduction to a 2001 paper, ""Monkeys, Typewriters and Networks: The Internet in the Light of the Theory of Accidental Excellence"" (Hoffmann and Hofmann). The probability that 100 randomly typed keys will consist of the first 99 digits of pi, or any other particular sequence, is much lower: 1/90^100. For Jorge J. E. Gracia, the question of the identity of texts leads to a different question, that of author."
"{A0H6-Y6CN93NL-0624XEMP}","01/04/2010 08:59:45","DBA0434","PC-7909","C:\85K2Qs4\WZORFLK7.doc","File Open","False","False","D0-CF-11-E0-A1-B1-1A-E1 In 1966, the Buddhist Uprising erupted in central Vietnam, in which some Buddhist leaders fomented civil unrest against the war, hoping to end foreign involvement in Vietnam and end the conflict through a peace deal with the communists. Upon his release in 1933, Nghiep consolidated the party with similar groups in the area, including some followers of Phan Boi Chau who had formed a Canton-based organisation with similar aims in 1925. The remnants of the VNQDD fled to the anti-communist south, where they remained until the Fall of Saigon in 1975 and the reunification of Vietnam under communist rule. They then planted exhumed and badly decomposed bodies in the chamber, and accused the VNQDD of gruesome murders, although most of the dead were VNQDD members who had been killed by Giap's men."
"{B3B3-A1BH79TI-1124LYHL}","01/04/2010 08:59:45","DBA0434","PC-7909","C:\NC1U38OG.txt","File Open","False","False","57-55-47-4C Money was needed to set up a commercial enterprise, a cover for the revolutionaries to meet and plot, and for raising funds. A group of workers approached the VNQDD with a proposal to kill Bazin. In a meeting on July 4, 1928, the Central Committee appealed for unity among the Vietnamese revolutionary movements, sending delegates to meet with other organisations struggling for independence. He speculated that the VNQDD were driven by ""desires for personal power and economic gain""."
"{W1U5-X2QJ82XS-9755HFRA}","01/04/2010 08:59:52","OWW2268","PC-5564","R:\767lvY8\TQP4NTG9.txt","File Delete","False","True","5A-31-58-4B Although it is classified as a weak acid, concentrated acetic acid is corrosive, and attacks the skin. Acetic acid (systematically named Ethanoic acid) is an organic compound with the chemical formula CH3CO2H (also written as CH3COOH). Esters of acetic acid can likewise be formed via Fischer esterification, and amides can be formed. The trivial name acetic acid is the most commonly used and preferred IUPAC name."
"{T7Q6-I6VY79GD-9434VCZV}","01/04/2010 08:59:55","EAD1352","PC-0791","R:\EAD1352\ZTQKEJTT.doc","File Copy","True","False","D0-CF-11-E0-A1-B1-1A-E1 Frequently, Terhune references atavism, attributing Lad's calling upon hereditary instincts to the presence of ""a strain of wolf"" in the brains of all collies. Lady raised their son using physical force to impose her will, and thus after she leaves for a period, she is forgotten by him as he holds no love for her. Selling over one million copies, it is Terhune's best-selling work and the one that propelled him to fame. After the Terhunes died, Sunnybank slowly deteriorated, with the house and much of the grounds destroyed. Though Wolf betrays him and joins Rex in the life-or-death fight, Lad manages to get close enough to the house for Bruce to hear the battle and alert the Master and Mistress."
"{I2L2-T3PW42CB-9021KAIB}","01/04/2010 08:59:57","YCW3131","PC-6192","R:\13Wxq61\1P3CM82O.doc","File Copy","False","True","D0-CF-11-E0-A1-B1-1A-E1 Earthquake-proof construction is very rare in those areas and adequate building regulations are not yet in place"". Like dozens that had preceded it, the 1997 Qayen event was of significant magnitude. Because the affected area is extremely remote, distributing the relief supplies was difficult. Several countries within the Persian Gulf political region sent condolences to the families of victims and the government in the area."
"{H5Y3-X0KG59WA-4523CBRF}","01/04/2010 09:00:07","HCM3579","PC-9841","R:\86X7CCDC.doc","File Write","True","False","D0-CF-11-E0-A1-B1-1A-E1 As was the norm for the era, Morris was not informed personally and learned of his demotion second-hand. He gave chances that were dropped early in both innings, but impressed observers with his ability to remain settled."
"{I1I3-I2HM61FZ-6964GGOT}","01/04/2010 09:00:07","MOD0948","PC-3164","R:\Q8TTSB4Z.doc","File Delete","False","True","D0-CF-11-E0-A1-B1-1A-E1 As in all other German concentration camps, not all the prisoners were equal. Although initially the camps of Gusen and Mauthausen mostly served the local quarries, from 1942, and onwards, they began to be included in the German war machine. The inmates unable to cope with the hard labour and malnutrition were exterminated in large numbers to free space for newly-arrived evacuation transports from other camps, including most of the sub-camps of Mauthausen-Gusen located in eastern Austria."
"{L6E2-S3BT23ZV-5181OZHV}","01/04/2010 09:00:09","IKL3218","PC-1098","C:\IKL3218\60GOL41K.pdf","File Open","False","False","25-50-44-46-2D Even his own cathedral chapter refused to support him, and his revolt collapsed in January. Nigel also served as a royal justice under Henry II. Nigel's date of birth is uncertain, but it is likely to have been some time around 1100. Nigel was active in draining the Fens, the swampy land around Ely, to increase the agricultural lands around his bishopric."
"{P7U2-Q9XG60WL-9520RCMW}","01/04/2010 09:00:09","NEE3635","PC-7455","R:\64m2s95\78M6BMR8.txt","File Delete","False","True","4C-43-37-42 Operation Iraqi Freedom PEO Soldier Lessons Learned, a report on the performance of weapons in Iraq, was published by Lieutenant Colonel Jim Smith of the U.S. Army on May 15, 2003. The M249 is a belt-fed light machine gun."
"{P5R6-O9BU15XQ-3974KPIZ}","01/04/2010 09:00:15","CSF3885","PC-9035","C:\W37X6VR0.doc","File Open","False","False","D0-CF-11-E0-A1-B1-1A-E1 A sub-committee, consisting of three heads of Oxford colleges (Sir William Beveridge from University College; Alfred Emden from St Edmund Hall; and Linda Grier from Lady Margaret Hall), was appointed to choose the architect; Emden appears to have played the major part in the group's work. Nevertheless, Harrison agreed to attempt to satisfy Nuffield's desire for ""something on the lines of Cotswold domestic architecture"", and produced a second design. The plans of the tower were altered so that it would hold a library, instead of being purely ornamental, windows were added at regular intervals, and it was topped by a copper fleche, or small spire."
"{X8K9-C5GV11YZ-4370XNTY}","01/04/2010 09:00:20","VBC0289","PC-1836","R:\47FR7J2\4YA6HL0S.pdf","File Open","False","True","25-50-44-46-2D American reinforcements on their way to The Cedars were also captured after a brief skirmish on May 20. The Iroquois plundered the fort's stores, and denied some of the captives small pouches of sometimes valuable personal items. The occupation of Montreal was poorly managed, and relations between the Americans and the population, including those supportive of the Americans, deteriorated for a variety of reasons. DePeyster also sent out Joseph Ainsse, a local Indian interpreter, to recruit from tribes closer to the fort."
