"id","date","user","pc","activity"
"{W3Y7-U6DL55KA-9706QBDY}","01/04/2010 07:36:00","HLD3293","PC-1217","Logon"
"{G3Y7-H9BR29QH-3216YJXR}","01/04/2010 07:36:00","HOV1997","PC-5843","Logon"
"{S4G9-W9XC86SE-9947QXQH}","01/04/2010 07:36:00","HPS1376","PC-4005","Logon"
"{P9L8-K4VK55ML-5187BWZY}","01/04/2010 07:36:00","HRM1993","PC-4612","Logon"
"{Y6A2-O8PF25MW-8572AEPL}","01/04/2010 07:36:00","IJS3520","PC-0197","Logon"
"{S1S4-T8BG06EE-0443PWDT}","01/04/2010 07:36:00","JCL2626","PC-9929","Logon"
"{C1K3-M4KG81DH-9692NRVG}","01/04/2010 07:36:00","JKR2661","PC-0111","Logon"
"{N2H3-T3IU78GC-7266QBKF}","01/04/2010 07:36:00","JRD1497","PC-0281","Logon"
"{J0R9-I7ZL40NY-2368TLEV}","01/04/2010 07:36:00","JRK1480","PC-3896","Logon"
"{E2P5-X0TG05RX-4968FQKU}","01/04/2010 07:36:00","KFC2251","PC-9743","Logon"
"{S9I9-P9WW89VO-4514CTTB}","01/04/2010 07:36:00","KKP1329","PC-5132","Logon"
"{G2G2-X4QD49QF-2257LYAI}","01/04/2010 07:36:00","LGS1468","PC-6771","Logon"
"{E2M4-M9HX73RE-4855ZMAW}","01/04/2010 07:36:00","LND1399","PC-8088","Logon"
"{C7W4-E2SH85RA-8908QRDK}","01/04/2010 07:36:00","LOD1691","PC-8373","Logon"
"{Q9E1-E8AJ20LL-3146SSOL}","01/04/2010 07:36:00","LWF0560","PC-3459","Logon"
"{U6L7-J4DA85CP-3560NCIK}","01/04/2010 07:36:00","MCR1169","PC-8865","Logon"
"{Y4O3-V7TT42TF-5531DLGC}","01/04/2010 07:36:00","MMO0274","PC-8846","Logon"
"{X1L0-Q5JR98OT-2905JNNO}","01/04/2010 07:36:00","MNW3512","PC-7105","Logon"
"{C3Z8-F6YR46YY-0569THMD}","01/04/2010 07:36:00","NBS3296","PC-1741","Logon"
"{S8D6-U9PY43RH-9208DZPR}","01/04/2010 07:36:00","NLH2779","PC-0435","Logon"
"{B2B9-F6CV50BW-4135WFHP}","01/04/2010 07:36:00","ODN1616","PC-4057","Logon"
"{P2I8-T2MK53SP-2623TJRA}","01/04/2010 07:36:00","ODR3076","PC-8831","Logon"
"{K9O8-Z0JB52DY-1174LNMG}","01/04/2010 07:36:00","PBT2439","PC-3507","Logon"
"{J5B5-Y4GM24DK-3702QBTD}","01/04/2010 07:36:00","REP1526","PC-5296","Logon"
"{C2G5-K2TB15AO-1708DYEA}","01/04/2010 07:36:00","RKC2236","PC-5473","Logon"
"{E8R3-U7QR27OQ-0747GXUH}","01/04/2010 07:36:00","SAF1833","PC-2003","Logon"
"{J1L5-H4RJ64FD-1968JNXE}","01/04/2010 07:36:00","SMA2857","PC-0523","Logon"
"{H4K2-Y9LF37DA-0030NZJC}","01/04/2010 07:36:00","VAG0363","PC-5100","Logon"
"{R8N9-G4UJ69DG-3465QLKN}","01/04/2010 07:36:00","VRC1024","PC-0314","Logon"
"{S7O2-D0BM87NB-7471FAOM}","01/04/2010 07:36:00","WLD1515","PC-0069","Logon"
"{U3I1-P6OP25YU-0703LBFS}","01/04/2010 07:36:00","YRS2977","PC-4256","Logon"
"{Y5H5-B1LB16ZG-0712HSKP}","01/04/2010 07:36:24","NBS0319","PC-4321","Logon"
"{Z5H9-D0BP74JM-6128LUEB}","01/04/2010 07:36:45","DVG1063","PC-4680","Logoff"
"{E6H7-A1IR51IA-7475POYW}","01/04/2010 07:37:00","AAB3987","PC-1671","Logon"
"{X3E9-T3VZ01UJ-6733BIAN}","01/04/2010 07:37:00","AAZ2121","PC-3221","Logon"
"{G2Y0-E5DF77SE-7666RUIU}","01/04/2010 07:37:00","AHC1831","PC-1766","Logon"
"{P7N3-S3GY29NS-5752ISOV}","01/04/2010 07:37:00","AIB2778","PC-9110","Logon"
"{Y7I1-M1HW52PI-0701BZCN}","01/04/2010 07:37:00","AKR2781","PC-3705","Logon"
"{T8B9-N9LZ35ZY-0469WWKV}","01/04/2010 07:37:00","ARM3517","PC-9864","Logon"
"{T8R4-L9JR35NI-9233JWZL}","01/04/2010 07:37:00","BZS1170","PC-3677","Logon"
"{K4I6-H2GS70TF-8057FPML}","01/04/2010 07:37:00","CCC1703","PC-5303","Logon"
"{K4C1-M2FV03ID-4838FWME}","01/04/2010 07:37:00","CCD2103","PC-0066","Logon"
"{G9B0-Y8FS59IZ-1420LZDW}","01/04/2010 07:37:00","CFC3288","PC-7058","Logon"
"{I2R0-U9QS81FX-8251MIKB}","01/04/2010 07:37:00","CPB2631","PC-8025","Logon"
"{P9E6-F2JK76EF-2891GOFR}","01/04/2010 07:37:00","CTM0214","PC-0722","Logon"
"{G3M7-D4XZ57OT-1557SDET}","01/04/2010 07:37:00","DDM2390","PC-5371","Logon"
"{T3P7-D5JB16XY-7109BQFJ}","01/04/2010 07:37:00","DFB3257","PC-4554","Logon"
"{S1H2-L0JN72OM-8654XKVE}","01/04/2010 07:37:00","DKB1388","PC-6859","Logon"
"{X0N7-S4CG40LC-4489QQMY}","01/04/2010 07:37:00","DRW2248","PC-9547","Logon"
"{P6Y9-S5NV76CP-8165MCXF}","01/04/2010 07:37:00","DTH2395","PC-6887","Logon"
"{Q5Y3-H1HA01XI-3641YYOX}","01/04/2010 07:37:00","EBA1530","PC-0429","Logon"
"{G0A4-L7SJ96PC-9112IANS}","01/04/2010 07:37:00","EMW2775","PC-7452","Logon"
"{D0M1-R6RT71GD-6535SDBP}","01/04/2010 07:37:00","GWP1687","PC-2536","Logon"
"{I7L1-H3MB28SJ-9416ZHUA}","01/04/2010 07:37:00","HAB2678","PC-8085","Logon"
"{P6O8-B0YA96VV-8119HXKJ}","01/04/2010 07:37:00","IAC2429","PC-3521","Logon"
"{I3Q7-J7DU24IY-6821MKAO}","01/04/2010 07:37:00","IKT3285","PC-0724","Logon"
"{I7Z7-D6TQ18CS-8539AEBA}","01/04/2010 07:37:00","IMR3991","PC-1826","Logon"
"{O5T5-F4FQ28EH-1979WWAB}","01/04/2010 07:37:00","INN1401","PC-2694","Logon"
"{C9T3-W0ES33VG-2261LTHW}","01/04/2010 07:37:00","JHP0666","PC-6561","Logon"
"{Q4T7-A1TA34MZ-2031ZBXH}","01/04/2010 07:37:00","JOR3300","PC-0181","Logon"
"{M3L6-Q4TL07UQ-2798XMNK}","01/04/2010 07:37:00","KFK1541","PC-4330","Logon"
"{V5R2-G4AR90QT-3706DTYW}","01/04/2010 07:37:00","KHD1999","PC-8453","Logon"
"{W5A8-U8BP60FS-9792HRNE}","01/04/2010 07:37:00","LFM2790","PC-5031","Logon"
"{R7K8-H7TJ31DO-8742EIXV}","01/04/2010 07:37:00","LNC2844","PC-9695","Logon"
"{C4T2-F7LA16TJ-8279KHIP}","01/04/2010 07:37:00","MHC2574","PC-7985","Logon"
"{H3M3-L5YT81EM-0552WIZM}","01/04/2010 07:37:00","MOR2113","PC-8981","Logon"
"{P9S5-S0NX09GW-9014ZSVP}","01/04/2010 07:37:00","MVW3516","PC-3817","Logon"
"{Y5Y1-Q5QN30NX-5066MVUE}","01/04/2010 07:37:00","NWN1111","PC-9833","Logon"
"{L9M3-W7ZG53XQ-8106GXFA}","01/04/2010 07:37:00","OAG1638","PC-3314","Logon"
"{S6H8-K2FD20HQ-7084ELYU}","01/04/2010 07:37:00","OVC1476","PC-7135","Logon"
"{F6U3-M7CW58FW-4654TZTH}","01/04/2010 07:37:00","PGR0293","PC-3340","Logon"
"{E5C5-E7BS16MI-0434IHNS}","01/04/2010 07:37:00","RSP2106","PC-2669","Logon"
"{V3N4-M2LX97OK-4961CSFT}","01/04/2010 07:37:00","SAC2384","PC-9632","Logon"
"{G3P1-P8IF09RR-6678IYSS}","01/04/2010 07:37:00","SLS2125","PC-3915","Logon"
"{K0Q1-F4LR35JW-4411XNGQ}","01/04/2010 07:37:00","SSK1528","PC-2590","Logon"
"{N2N3-S7HK30AV-1371GNRS}","01/04/2010 07:37:00","ULD1475","PC-8883","Logon"
"{S9I8-X8VV68YN-5123MJTO}","01/04/2010 07:37:00","VJC1535","PC-0969","Logon"
"{I6U4-P0LW71LE-8444OXNL}","01/04/2010 07:37:00","VJL1823","PC-9235","Logon"
"{L5V7-X5KN18CX-5130ILDR}","01/04/2010 07:37:00","VNH1493","PC-9375","Logon"
"{S2X9-Q5LZ68HA-5982OEZQ}","01/04/2010 07:37:00","VSA2434","PC-9318","Logon"
"{E6Y0-P0BK74RD-1642TUTY}","01/04/2010 07:37:00","XMJ0116","PC-7101","Logon"
"{V3D1-D6OJ62WF-5916BLXX}","01/04/2010 07:38:00","ACR1367","PC-1725","Logon"
"{V8V7-Z3JT97WU-8815KXBA}","01/04/2010 07:38:00","AJF2673","PC-0679","Logon"
"{N9R6-E1AD40WY-3418DYNJ}","01/04/2010 07:38:00","AJS2677","PC-7480","Logon"
"{Y2A3-Y9LR83YM-9708CWIS}","01/04/2010 07:38:00","APB2375","PC-0680","Logon"
"{R2W7-R5BX79DE-0500NQME}","01/04/2010 07:38:00","BAG2400","PC-0952","Logon"
"{I2N7-E6OG74NF-1633UACS}","01/04/2010 07:38:00","BNW1483","PC-5750","Logon"
"{W7M1-P5HQ61PN-3194KDVC}","01/04/2010 07:38:00","CAO1477","PC-9198","Logon"
"{P2L6-K6GH16OU-4916ELCF}","01/04/2010 07:38:00","CJM2871","PC-7154","Logon"
"{K8G6-O3PG80AM-1042DWMC}","01/04/2010 07:38:00","CRR1824","PC-7349","Logon"
"{P7P0-I0BV53QU-8921HEJP}","01/04/2010 07:38:00","CSW1377","PC-4335","Logon"
"{D8P7-Z8GN94HV-8370HFPI}","01/04/2010 07:38:00","CTC1374","PC-1750","Logon"
"{R2L5-J7WB48YC-8105IBOU}","01/04/2010 07:38:00","DCD1837","PC-7682","Logon"
"{R2O1-G4VX52DP-6661JAPV}","01/04/2010 07:38:00","DMP1618","PC-4750","Logon"
"{P7K1-A3SW20DH-8100FZXK}","01/04/2010 07:38:00","DNL1420","PC-5521","Logon"
"{G6B1-T6UD92EE-6190DWDC}","01/04/2010 07:38:00","DYF1370","PC-5383","Logon"
"{G7G2-M4WK29CB-5614KVZP}","01/04/2010 07:38:00","EAM0170","PC-2259","Logon"
"{V7H7-G0XG20WP-7237EANZ}","01/04/2010 07:38:00","EAS2847","PC-5778","Logon"
"{V0G8-J0FV61KZ-0455KAWC}","01/04/2010 07:38:00","EFG2749","PC-7283","Logon"
"{K9C6-Z6RG21ZP-4883OVSD}","01/04/2010 07:38:00","EFS3999","PC-0076","Logon"
"{P0T8-A7HC41AA-1876UUUO}","01/04/2010 07:38:00","EIR1946","PC-1677","Logon"
"{M5W8-Y8EP87NX-6093WXZL}","01/04/2010 07:38:00","HDB3081","PC-0372","Logon"
"{V4D2-D7RK76ZM-8816THGW}","01/04/2010 07:38:00","HHF1381","PC-6556","Logon"
"{P8B3-E9IA46EL-3082FDCN}","01/04/2010 07:38:00","HKL0921","PC-5380","Logon"
"{Y5M4-O8UG91ZQ-5506ICLO}","01/04/2010 07:38:00","HKL2075","PC-7592","Logon"
"{N4U1-Z0KO85VA-1018KVJN}","01/04/2010 07:38:00","ICB1529","PC-2332","Logon"
"{L7I4-Z6WQ53ZH-4545UAYV}","01/04/2010 07:38:00","JDT2123","PC-0617","Logon"
"{R9U2-G3WF67BS-2613LFPC}","01/04/2010 07:38:00","JTR1624","PC-7881","Logon"
"{F5T3-D3KY40RG-5481YTZQ}","01/04/2010 07:38:00","JZR1702","PC-4465","Logon"
"{Y6W1-L5RZ40HX-2257AVYW}","01/04/2010 07:38:00","KGC0816","PC-4883","Logon"
"{X9R7-M4SE95EM-9813OFDU}","01/04/2010 07:38:00","KTR3275","PC-7334","Logon"
"{Q5X9-S4HY30DW-0891LREQ}","01/04/2010 07:38:00","LAP0284","PC-8118","Logon"
"{A0T8-L3QJ52DL-2488KYDL}","01/04/2010 07:38:00","LDH1425","PC-2528","Logon"
"{L4X4-J1IG53YI-6811MBOF}","01/04/2010 07:38:00","LKM1523","PC-6616","Logon"
"{R2K2-T8XC11IL-8900WNMM}","01/04/2010 07:38:00","MAS2793","PC-9881","Logon"
"{A2S4-G4KP59GL-5051KYKU}","01/04/2010 07:38:00","MAW2851","PC-5619","Logon"
"{X1O9-F0GS37JZ-6096XIDV}","01/04/2010 07:38:00","MJG3511","PC-8843","Logon"
"{Y6X8-W2WE27ID-5352OFCS}","01/04/2010 07:38:00","MJM1944","PC-0524","Logon"
"{S0W0-K3MR66LM-2041KGQW}","01/04/2010 07:38:00","NMT2130","PC-9219","Logon"
"{D2H5-D5SM96CR-6883RKQI}","01/04/2010 07:38:00","SBB2124","PC-1359","Logon"
"{F7W4-U5VX87WL-6683VZOX}","01/04/2010 07:38:00","TCO1371","PC-9214","Logon"
"{H0X2-N4LG49WR-3174SMOB}","01/04/2010 07:38:00","TSF1682","PC-1923","Logon"
"{L2H2-N0GJ58YL-2512KMTW}","01/04/2010 07:38:00","VAH2424","PC-2176","Logon"
"{H2Y4-K1OT41CE-2021TYBW}","01/04/2010 07:38:00","WBM1022","PC-9386","Logon"
"{M6B9-V7XX67LI-9244MDVH}","01/04/2010 07:38:00","WHJ1393","PC-5853","Logon"
"{O3J1-O5TA03RB-5918AOLG}","01/04/2010 07:38:00","WKD2635","PC-3973","Logon"
"{D3X6-C4CE84IM-0817XFQL}","01/04/2010 07:38:00","ZAE0213","PC-7117","Logon"
"{F9B3-L4AV88DJ-9914MAQS}","01/04/2010 07:38:48","HJR3049","PC-0227","Logon"
"{P5H9-J6IX52BE-2520KMCL}","01/04/2010 07:39:00","AAM0559","PC-1223","Logon"
"{H8V4-G7KX36JM-4748CFTA}","01/04/2010 07:39:00","ADF2000","PC-9980","Logon"
"{G6E0-X1OJ78QX-1249EZPY}","01/04/2010 07:39:00","ANF1486","PC-0938","Logon"
"{R7X5-P5RB68FJ-2866XRDX}","01/04/2010 07:39:00","BCC1427","PC-3729","Logon"
"{Y8A7-Q2CH41MO-0316EKWV}","01/04/2010 07:39:00","BHD1382","PC-4491","Logon"
"{U2Y1-K8WL75SR-9700KEVT}","01/04/2010 07:39:00","BHL0182","PC-9311","Logon"
"{P7O6-A4AC79MH-0001UQJG}","01/04/2010 07:39:00","BSR2653","PC-2121","Logon"
"{M2R0-H6KG82LX-8584SJFL}","01/04/2010 07:39:00","CAB2674","PC-1171","Logon"
"{F3G5-T2EY83LJ-3363FRLB}","01/04/2010 07:39:00","CGS2747","PC-5140","Logon"
"{F8I2-N5LD88HA-1701ONAV}","01/04/2010 07:39:00","CKC0130","PC-0982","Logon"
"{I5R5-M0MP08RE-2080EADV}","01/04/2010 07:39:00","CQC2753","PC-9459","Logon"
"{U5S1-F2HH53AG-4151ENXD}","01/04/2010 07:39:00","DPS2079","PC-9416","Logon"
"{C6F7-F6MC42JE-1290ZDBS}","01/04/2010 07:39:00","ECB2662","PC-9780","Logon"
"{M7T8-A8PT85AW-5100RPHK}","01/04/2010 07:39:00","GIB1167","PC-0440","Logon"
"{L1T8-L1QH48BA-0108DTKQ}","01/04/2010 07:39:00","HBM2443","PC-7370","Logon"
"{S1J6-V5OO22SB-2338RLRO}","01/04/2010 07:39:00","HBN1520","PC-7583","Logon"
"{E5D8-V8DU04MG-1107LQIU}","01/04/2010 07:39:00","HIB2234","PC-6361","Logon"
"{H0U5-N7IR98ZQ-9807LNZG}","01/04/2010 07:39:00","ING2861","PC-9124","Logon"
"{I6I5-P1TA65GE-1285XVZV}","01/04/2010 07:39:00","IUM0292","PC-4301","Logon"
"{Z6B0-I5CJ34SJ-1967PBFJ}","01/04/2010 07:39:00","JBD1501","PC-1569","Logon"
"{Z9E7-A0KH06TC-3606YIXY}","01/04/2010 07:39:00","JSS0922","PC-9889","Logon"
"{F6P8-B0OD97FN-5694NNDQ}","01/04/2010 07:39:00","KCM1533","PC-6039","Logon"
"{N0Z2-Q5EE17ZQ-9016JMEX}","01/04/2010 07:39:00","KIJ2848","PC-4481","Logon"
"{V1A9-W6NB14JJ-0635SNUW}","01/04/2010 07:39:00","KNM0215","PC-2520","Logon"
"{M4Q7-W3YQ80ZU-9889KCCH}","01/04/2010 07:39:00","LLT1337","PC-7278","Logon"
"{S8W5-S4DT40LA-5731FCRE}","01/04/2010 07:39:00","LZA2080","PC-2346","Logon"
"{S6H0-I4PG13JD-7616WIQC}","01/04/2010 07:39:00","MCS1628","PC-1576","Logon"
"{P8Q6-P2KA33JS-1067TQLG}","01/04/2010 07:39:00","MGM0032","PC-8860","Logon"
"{A7D8-A4CA73RN-6857EWXU}","01/04/2010 07:39:00","MTC1394","PC-5346","Logon"
"{K2Z1-S6GZ54TO-4619TLZC}","01/04/2010 07:39:00","NAS2776","PC-2113","Logon"
"{O3E7-I8HJ31MS-2216UXEY}","01/04/2010 07:39:00","NMM2738","PC-1617","Logon"
"{F2A1-Y6TI60QR-6270FYKB}","01/04/2010 07:39:00","NRS2397","PC-9907","Logon"
"{D1P5-F3WO77BU-3203LQUG}","01/04/2010 07:39:00","NSB0117","PC-5924","Logon"
"{H6R8-G4AO37IL-9229MUUW}","01/04/2010 07:39:00","NYS2224","PC-4445","Logon"
"{O4T7-F4RH03XZ-3986GYJY}","01/04/2010 07:39:00","OLV2863","PC-8604","Logon"
"{H1W6-U4RF84QS-8295BMJF}","01/04/2010 07:39:00","PNW1115","PC-2110","Logon"
"{V9T2-D9MH36LR-4807ZWBZ}","01/04/2010 07:39:00","PSF3297","PC-5047","Logon"
"{C2B2-A4AM47WV-4159MPGT}","01/04/2010 07:39:00","RCB2110","PC-1051","Logon"
"{A2L1-H7WW68QV-4500SCWW}","01/04/2010 07:39:00","RCC0290","PC-2563","Logon"
"{T8P5-O2NP44DX-0800VPKV}","01/04/2010 07:39:00","RDO0051","PC-3181","Logon"
"{U5S7-A9ZX66JI-5878TQVL}","01/04/2010 07:39:00","SCB2233","PC-4214","Logon"
"{Z7C3-V6DM50RU-4350CPAX}","01/04/2010 07:39:00","TOS1621","PC-4190","Logon"
"{K5A5-U6BT64BC-8118OXQG}","01/04/2010 07:39:42","AED2690","PC-1650","Logoff"
"{X9G6-D3GP01YI-8079STXY}","01/04/2010 07:40:00","ALL0915","PC-6660","Logon"
"{S9F6-U3BS34HR-4700MOHB}","01/04/2010 07:40:00","ATG2227","PC-4159","Logon"
"{W2T5-E8XI41ZA-3548EZLJ}","01/04/2010 07:40:00","AWM1534","PC-1890","Logon"
"{F2D7-Y4KC83GR-0790YCPW}","01/04/2010 07:40:00","AYD0275","PC-7057","Logon"
"{N4C1-Z8BJ88FZ-6566RHVE}","01/04/2010 07:40:00","BDM2640","PC-4862","Logon"
"{R8L7-J9RB74AK-7122FADK}","01/04/2010 07:40:00","BJL2785","PC-0486","Logon"
"{O9A1-Y5YT32QP-4031AAHZ}","01/04/2010 07:40:00","CJC2667","PC-8495","Logon"
"{O9A5-L5BB06DI-3818NOXU}","01/04/2010 07:40:00","CKR1700","PC-7757","Logon"
"{K0Y9-S8KN88UL-6867MPAF}","01/04/2010 07:40:00","CXP2131","PC-7052","Logon"
"{X6M0-G7RB69OT-3290XVJQ}","01/04/2010 07:40:00","CYL2788","PC-2169","Logon"
"{F8M2-C1PU06EH-6209KNZG}","01/04/2010 07:40:00","DEA2225","PC-7179","Logon"
"{F6L6-N2EL41JX-7951GYNJ}","01/04/2010 07:40:00","DGW1361","PC-0196","Logon"
"{M9G5-T5KU58EG-4569NFMY}","01/04/2010 07:40:00","DKG1338","PC-6943","Logon"
"{N0M0-T5MJ02HV-2953EKKV}","01/04/2010 07:40:00","DPD1536","PC-7202","Logon"
"{U1H5-H1ID43BI-7667MEWK}","01/04/2010 07:40:00","DRD0004","PC-4027","Logon"
"{S3H9-L1NX68TE-7326FRVJ}","01/04/2010 07:40:00","EAR2239","PC-6295","Logon"
"{E5G1-Q4VY92CR-0732NLRE}","01/04/2010 07:40:00","EOH1676","PC-4551","Logon"
"{E4C5-B2AW93BJ-9342EYZW}","01/04/2010 07:40:00","FRJ0294","PC-5288","Logon"
"{Y5S1-U5UL37RG-1864JSZC}","01/04/2010 07:40:00","GDC3299","PC-9300","Logon"
"{P3B7-E5NZ06PX-5646XRWM}","01/04/2010 07:40:00","GJC1333","PC-1553","Logon"
"{Q0B3-U1KT65TL-6828VWFR}","01/04/2010 07:40:00","GTG1175","PC-4456","Logon"
"{Q5W8-K5QP17XD-1915LMYP}","01/04/2010 07:40:00","HMT2115","PC-2156","Logon"
"{Z7U2-A8BC07LZ-1713MRZT}","01/04/2010 07:40:00","HNC1369","PC-0508","Logon"
"{T8W5-A1EO04VF-4932NHFJ}","01/04/2010 07:40:00","INB2668","PC-4443","Logon"
"{I3T5-I4UX86UA-3011EVOD}","01/04/2010 07:40:00","ITD2081","PC-0191","Logon"
"{X3I3-R0AF73WG-7154HZOU}","01/04/2010 07:40:00","JRG1513","PC-7220","Logon"
"{P5S5-X0OS35OW-9302GOSU}","01/04/2010 07:40:00","KAB2249","PC-6758","Logon"
"{X4S1-K4WP41TN-2514VUTB}","01/04/2010 07:40:00","KHT2650","PC-7061","Logon"
"{K8C5-Z8JR10FO-8870QIXH}","01/04/2010 07:40:00","KJG1180","PC-2814","Logon"
"{K7L7-H6AF66ID-6607WLHT}","01/04/2010 07:40:00","KMF2741","PC-7059","Logon"
"{L8P2-H4PE37XW-7499QQKX}","01/04/2010 07:40:00","KMM1340","PC-9174","Logon"
"{C4V8-W6MH82BJ-7099MVUE}","01/04/2010 07:40:00","KOR1512","PC-2711","Logon"
"{N0L0-Z7JR56KH-1807YZWC}","01/04/2010 07:40:00","LBK1942","PC-7172","Logon"
"{X5P1-K5AW56UH-7787RXMZ}","01/04/2010 07:40:00","LCB1518","PC-2310","Logon"
"{W5Q6-H5NK33EC-5050ADNK}","01/04/2010 07:40:00","LKJ1627","PC-9552","Logon"
"{R2R7-T1WB26AM-5317VCPS}","01/04/2010 07:40:00","MAG2850","PC-2127","Logon"
"{I4Y5-S7LP43ND-6897VTTU}","01/04/2010 07:40:00","MLD1341","PC-7115","Logon"
"{Y7R8-E0EA17OP-0026IKAT}","01/04/2010 07:40:00","MPH2632","PC-0715","Logon"
"{F7I7-A7MP65CR-3127KRNV}","01/04/2010 07:40:00","MPL1471","PC-2459","Logon"
"{K8N4-M9OI68RJ-9644FGTW}","01/04/2010 07:40:00","MSD1514","PC-9917","Logon"
"{T6Y5-E4WQ15MH-6207CPOD}","01/04/2010 07:40:00","OKP2582","PC-2379","Logon"
"{Z9N9-J8SM25OR-1910IYBT}","01/04/2010 07:40:00","OWM3073","PC-0301","Logon"
"{G6X1-T9JZ86IA-7528XZWV}","01/04/2010 07:40:00","PSW3272","PC-0059","Logon"
"{E9E2-B6UM42VM-6918TNCB}","01/04/2010 07:40:00","RHM3985","PC-8983","Logon"
"{A8D5-V2AC40XD-8251NEBK}","01/04/2010 07:40:00","RMH3611","PC-8071","Logon"
"{Q5N9-T8ML68OL-4097ZFHS}","01/04/2010 07:40:00","RVT0211","PC-1516","Logon"
"{U7D1-M6BU67BK-2315TMVF}","01/04/2010 07:40:00","SHW2777","PC-4463","Logon"
"{Y7T5-O9CI35SK-3438ISHS}","01/04/2010 07:40:00","TGR1403","PC-3015","Logon"
"{V5Y8-C9KI30HD-7451XWVZ}","01/04/2010 07:40:00","TJH1362","PC-9457","Logon"
"{M8Q3-I6DX84TZ-1155RWOI}","01/04/2010 07:40:00","TLM1183","PC-8215","Logon"
"{R3D4-X9EG40PS-5434MVQA}","01/04/2010 07:40:00","TMO1697","PC-0792","Logon"
"{A1R5-R5LJ22YL-9000BTZW}","01/04/2010 07:40:00","VIW2578","PC-4657","Logon"
"{O5M5-B8RS03MQ-5308ZKVZ}","01/04/2010 07:40:00","ZID2230","PC-5856","Logon"
"{Q1K1-C5QH29WF-6935WCQR}","01/04/2010 07:40:00","ZMG1996","PC-8227","Logon"
"{O3R9-C5MV69IH-3971RSDF}","01/04/2010 07:40:34","IAC2429","PC-0519","Logon"
"{F6Q7-W2AP80XF-0495AKDR}","01/04/2010 07:41:00","ADH1496","PC-6459","Logon"
"{V9Z1-Q9DC39LZ-5708XDBX}","01/04/2010 07:41:00","ADR2671","PC-8997","Logon"
"{X0R3-X2LE52MU-5049VPRP}","01/04/2010 07:41:00","AER2636","PC-6165","Logon"
"{B8J6-F4LA55NO-0929TAZF}","01/04/2010 07:41:00","AHR0362","PC-2697","Logon"
"{F0Z1-P4RV39NQ-0419HEEF}","01/04/2010 07:41:00","ALG1114","PC-1066","Logon"
"{Z7A0-H7CC77VG-2806TOSL}","01/04/2010 07:41:00","AOD2736","PC-2344","Logon"
"{W9H0-R7XM51DW-6047UWQU}","01/04/2010 07:41:00","ATE0914","PC-9629","Logon"
"{A5Y8-C8KZ03OI-2401IMVW}","01/04/2010 07:41:00","BDJ0380","PC-5089","Logon"
"{W1V9-E4FP69ZF-5938ZPYX}","01/04/2010 07:41:00","BIM0356","PC-4982","Logon"
"{M9M0-V2DD73ZG-8923AMNC}","01/04/2010 07:41:00","CGM0663","PC-3302","Logon"
"{O6N8-O5YY91HM-8439RUIW}","01/04/2010 07:41:00","CHM1423","PC-0706","Logon"
"{V1I2-O8BH10XN-4823IUEL}","01/04/2010 07:41:00","CJM1633","PC-9280","Logon"
"{I8V8-M6EG95ML-3023GYIP}","01/04/2010 07:41:00","CMW3510","PC-7049","Logon"
"{G6V9-T3ED72IP-2059BVMV}","01/04/2010 07:41:00","DAM3983","PC-1527","Logon"
"{H6M2-Z5FZ96ZS-7216MAIJ}","01/04/2010 07:41:00","DEM0665","PC-2841","Logon"
"{U9O7-I0FR92PP-4265RLFT}","01/04/2010 07:41:00","EAK0926","PC-1591","Logon"
"{F1L4-N3GO21GZ-6853IBEJ}","01/04/2010 07:41:00","EIB2663","PC-0089","Logon"
"{T3X2-Q8CW98HT-5506XUVI}","01/04/2010 07:41:00","FSS0138","PC-3177","Logon"
"{I0E5-J2GB82AF-6012WSEQ}","01/04/2010 07:41:00","HDM1630","PC-3652","Logon"
"{U8E2-I1BM65IZ-0313ORPM}","01/04/2010 07:41:00","IAE1685","PC-8116","Logon"
"{C2U3-V1AC23BI-3608EPTO}","01/04/2010 07:41:00","ICB2786","PC-0060","Logon"
"{E8H2-D8VQ22AE-1746NNUW}","01/04/2010 07:41:00","IHH1484","PC-4158","Logon"
"{W4T0-T7YS45NH-1202LVQQ}","01/04/2010 07:41:00","IRT2104","PC-0351","Logon"
"{P0Y1-U2FQ25AZ-4946FSSD}","01/04/2010 07:41:00","JCJ2240","PC-2798","Logon"
"{G3R8-J3GX36JA-9243EJLS}","01/04/2010 07:41:00","JMN3079","PC-5693","Logon"
"{R9O2-M5OL57UM-1202NWGT}","01/04/2010 07:41:00","JSC2245","PC-5431","Logon"
"{J0N2-S0YH79UP-0011ZRIB}","01/04/2010 07:41:00","JZP1623","PC-5309","Logon"
"{J3M1-D4MJ13NW-0445GQHR}","01/04/2010 07:41:00","KAV0810","PC-5786","Logon"
"{G7S8-P2AZ46XG-5454ILHN}","01/04/2010 07:41:00","KEF1510","PC-7319","Logon"
"{L8X3-H1ZB36SC-4665KNBJ}","01/04/2010 07:41:00","KLM2572","PC-5941","Logon"
"{K0G4-Y2AB29LR-4813QSEN}","01/04/2010 07:41:00","KMM1400","PC-2504","Logon"
"{R4L8-C2YD48BW-6633MGNA}","01/04/2010 07:41:00","LBO1372","PC-3307","Logon"
"{B1Y0-C5WR04TG-3110CNPC}","01/04/2010 07:41:00","LDM1482","PC-0771","Logon"
"{N0T7-Q4JA48FQ-8416OXLH}","01/04/2010 07:41:00","MAC1943","PC-9499","Logon"
